/usr/include/libsoup-3.0/libsoup/soup-enum-types.h;Unknown function type:  GLIB_MKENUMS_EXTERN GType ;"GLIB_MKENUMS_EXTERN GType soup_websocket_error_get_type (void);"
/usr/include/libsoup-3.0/libsoup/soup-enum-types.h;Unknown function type:  GLIB_MKENUMS_EXTERN GType ;"GLIB_MKENUMS_EXTERN GType soup_websocket_state_get_type (void);"
/usr/include/libsoup-3.0/libsoup/soup-form.h;Variadic function;"char *soup_form_encode (const char *first_field, ...) ;"
/usr/include/libsoup-3.0/libsoup/soup-logger.h;Unknown type:  GDestroyNotify destroy;"void soup_logger_set_printer (SoupLogger *logger, SoupLoggerPrinter printer, gpointer printer_data, GDestroyNotify destroy);"
/usr/include/libsoup-3.0/libsoup/soup-logger.h;Unknown type:  GDestroyNotify destroy;"void soup_logger_set_request_filter (SoupLogger *logger, SoupLoggerFilter request_filter, gpointer filter_data, GDestroyNotify destroy);"
/usr/include/libsoup-3.0/libsoup/soup-logger.h;Unknown type:  GDestroyNotify destroy;"void soup_logger_set_response_filter (SoupLogger *logger, SoupLoggerFilter response_filter, gpointer filter_data, GDestroyNotify destroy);"
/usr/include/libsoup-3.0/libsoup/soup-message-body.h;Not a function (no parentheses);"goffset length;"
/usr/include/libsoup-3.0/libsoup/soup-message-body.h;Not a function (no parentheses);"} SoupMessageBody;"
/usr/include/libsoup-3.0/libsoup/soup-message-headers.h;Not a function (no parentheses);"goffset end;"
/usr/include/libsoup-3.0/libsoup/soup-message-headers.h;Not a function (no parentheses);"} SoupMessageHeadersIter;"
/usr/include/libsoup-3.0/libsoup/soup-message-headers.h;Not a function (no parentheses);"} SoupRange;"
/usr/include/libsoup-3.0/libsoup/soup-message.h;Unknown function type:  GTlsCertificateFlags ;"GTlsCertificateFlags soup_message_get_tls_peer_certificate_errors (SoupMessage *msg);"
/usr/include/libsoup-3.0/libsoup/soup-message.h;Unknown function type:  GTlsProtocolVersion ;"GTlsProtocolVersion soup_message_get_tls_protocol_version (SoupMessage *msg);"
/usr/include/libsoup-3.0/libsoup/soup-message.h;Unknown type:  GCallback callback;"guint soup_message_add_header_handler (SoupMessage *msg, const char *signal, const char *header, GCallback callback, gpointer user_data);"
/usr/include/libsoup-3.0/libsoup/soup-message.h;Unknown type:  GCallback callback;"guint soup_message_add_status_code_handler ( SoupMessage *msg, const char *signal, guint status_code, GCallback callback, gpointer user_data);"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_CONNECT;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_COPY;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_DELETE;"
